timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-10-15 00:00:00,0.282,0.282,12.6,0.0,0,0.0,0.0
2019-10-15 00:15:00,0.286,0.286,12.6,0.0,0,0.0,0.0
2019-10-15 00:30:00,0.252,0.252,12.6,0.0,0,0.0,0.0
2019-10-15 00:45:00,0.277,0.277,12.6,0.0,0,0.0,0.0
2019-10-15 01:00:00,0.333,0.333,11.6,0.0,0,0.0,0.0
2019-10-15 01:15:00,0.21,0.21,11.6,0.0,0,0.0,0.0
2019-10-15 01:30:00,0.304,0.304,11.6,0.0,0,0.0,0.0
2019-10-15 01:45:00,0.281,0.281,11.6,0.0,0,0.0,0.0
2019-10-15 02:00:00,0.261,0.261,10.1,0.0,0,0.0,0.0
2019-10-15 02:15:00,0.304,0.304,10.1,0.0,0,0.0,0.0
2019-10-15 02:30:00,0.258,0.258,10.1,0.0,0,0.0,0.0
2019-10-15 02:45:00,0.251,0.251,10.1,0.0,0,0.0,0.0
2019-10-15 03:00:00,0.308,0.308,9.9,0.0,0,0.0,0.0
2019-10-15 03:15:00,0.244,0.244,9.9,0.0,0,0.0,0.0
2019-10-15 03:30:00,0.208,0.208,9.9,0.0,0,0.0,0.0
2019-10-15 03:45:00,0.277,0.277,9.9,0.0,0,0.0,0.0
2019-10-15 04:00:00,0.213,0.213,9.7,0.0,0,0.0,0.0
2019-10-15 04:15:00,0.296,0.296,9.7,0.0,0,0.0,0.0
2019-10-15 04:30:00,0.981,0.981,9.7,0.0,0,0.0,0.0
2019-10-15 04:45:00,0.396,0.396,9.7,0.0,0,0.0,0.0
2019-10-15 05:00:00,0.308,0.308,9.4,0.0,0,0.0,0.0
2019-10-15 05:15:00,0.26,0.26,9.4,0.0,0,0.0,0.0
2019-10-15 05:30:00,0.197,0.197,9.4,0.0,0,0.0,0.0
2019-10-15 05:45:00,0.299,0.299,9.4,0.0,0,0.0,0.0
2019-10-15 06:00:00,0.252,0.252,9.1,0.0,0,0.0,0.0
2019-10-15 06:15:00,0.257,0.257,9.1,0.0,0,0.0,0.0
2019-10-15 06:30:00,0.302,0.302,9.1,0.0,0,0.0,0.0
2019-10-15 06:45:00,0.249,0.249,9.1,0.0,0,0.0,0.0
2019-10-15 07:00:00,0.272,0.272,10.4,0.0,0,0.0,0.0
2019-10-15 07:15:00,0.287,0.287,10.4,0.0,0,0.0,0.0
2019-10-15 07:30:00,0.25,0.25,10.4,0.0,0,0.0,0.0
2019-10-15 07:45:00,0.234,0.234,10.4,0.0,0,0.0,0.0
2019-10-15 08:00:00,0.273,0.273,11.8,0.0,0,0.0,0.0
2019-10-15 08:15:00,0.301,0.301,11.8,0.0,0,0.0,0.0
2019-10-15 08:30:00,0.607,0.607,11.8,0.0,0,0.0,0.0
2019-10-15 08:45:00,0.305,0.305,11.8,0.0,0,0.0,0.0
2019-10-15 09:00:00,0.256,0.256,13.2,0.0,0,0.0,0.0
2019-10-15 09:15:00,0.332,0.332,13.2,0.0,0,0.0,0.0
2019-10-15 09:30:00,0.273,0.273,13.2,0.0,0,0.0,0.0
2019-10-15 09:45:00,0.285,0.285,13.2,0.0,0,0.0,0.0
2019-10-15 10:00:00,0.31,0.31,14.4,0.0,0,0.0,0.0
2019-10-15 10:15:00,0.268,0.268,14.4,0.0,0,0.0,0.0
2019-10-15 10:30:00,0.286,0.286,14.4,0.0,0,0.0,0.0
2019-10-15 10:45:00,0.276,0.276,14.4,0.0,0,0.0,0.0
2019-10-15 11:00:00,0.21,0.21,15.1,0.0,0,0.0,0.0
2019-10-15 11:15:00,0.273,0.273,15.1,0.0,0,0.0,0.0
2019-10-15 11:30:00,0.322,0.322,15.1,0.0,0,0.0,0.0
2019-10-15 11:45:00,0.299,0.299,15.1,0.0,0,0.0,0.0
2019-10-15 12:00:00,0.345,0.345,15.7,0.0,0,0.0,0.0
2019-10-15 12:15:00,0.259,0.259,15.7,0.0,0,0.0,0.0
2019-10-15 12:30:00,0.205,0.205,15.7,0.0,0,0.0,0.0
2019-10-15 12:45:00,0.228,0.228,15.7,0.0,0,0.0,0.0
2019-10-15 13:00:00,0.228,0.228,16.2,0.0,0,0.0,0.0
2019-10-15 13:15:00,0.254,0.254,16.2,0.0,0,0.0,0.0
2019-10-15 13:30:00,0.217,0.217,16.2,0.0,0,0.0,0.0
2019-10-15 13:45:00,0.261,0.261,16.2,0.0,0,0.0,0.0
2019-10-15 14:00:00,0.299,0.299,16.6,0.0,0,0.0,0.0
2019-10-15 14:15:00,0.257,0.257,16.6,0.0,0,0.0,0.0
2019-10-15 14:30:00,0.248,0.248,16.6,0.0,0,0.0,0.0
2019-10-15 14:45:00,0.307,0.307,16.6,0.0,0,0.0,0.0
2019-10-15 15:00:00,0.246,0.246,16.6,0.0,0,0.0,0.0
2019-10-15 15:15:00,0.222,0.222,16.6,0.0,0,0.0,0.0
2019-10-15 15:30:00,0.235,0.235,16.6,0.0,0,0.0,0.0
2019-10-15 15:45:00,0.202,0.202,16.6,0.0,0,0.0,0.0
2019-10-15 16:00:00,0.285,0.285,16.2,0.0,0,0.0,0.0
2019-10-15 16:15:00,0.221,0.221,16.2,0.0,0,0.0,0.0
2019-10-15 16:30:00,0.235,0.235,16.2,0.0,0,0.0,0.0
2019-10-15 16:45:00,0.296,0.296,16.2,0.0,0,0.0,0.0
2019-10-15 17:00:00,0.306,0.306,15.5,0.0,0,0.0,0.0
2019-10-15 17:15:00,0.235,0.235,15.5,0.0,0,0.0,0.0
2019-10-15 17:30:00,0.298,0.298,15.5,0.0,0,0.0,0.0
2019-10-15 17:45:00,0.268,0.268,15.5,0.0,0,0.0,0.0
2019-10-15 18:00:00,0.265,0.265,13.6,0.0,0,0.0,0.0
2019-10-15 18:15:00,0.3,0.3,13.6,0.0,0,0.0,0.0
2019-10-15 18:30:00,0.255,0.255,13.6,0.0,0,0.0,0.0
2019-10-15 18:45:00,0.268,0.268,13.6,0.0,0,0.0,0.0
2019-10-15 19:00:00,0.289,0.289,13.4,0.0,0,0.0,0.0
2019-10-15 19:15:00,0.248,0.248,13.4,0.0,0,0.0,0.0
2019-10-15 19:30:00,0.336,0.336,13.4,0.0,0,0.0,0.0
2019-10-15 19:45:00,0.284,0.284,13.4,0.0,0,0.0,0.0
2019-10-15 20:00:00,0.236,0.236,12.8,0.0,0,0.0,0.0
2019-10-15 20:15:00,0.301,0.301,12.8,0.0,0,0.0,0.0
2019-10-15 20:30:00,0.2,0.2,12.8,0.0,0,0.0,0.0
2019-10-15 20:45:00,0.251,0.251,12.8,0.0,0,0.0,0.0
2019-10-15 21:00:00,0.312,0.312,12.8,0.0,0,0.0,0.0
2019-10-15 21:15:00,0.249,0.249,12.8,0.0,0,0.0,0.0
2019-10-15 21:30:00,0.265,0.265,12.8,0.0,0,0.0,0.0
2019-10-15 21:45:00,0.292,0.292,12.8,0.0,0,0.0,0.0
2019-10-15 22:00:00,0.247,0.247,12.6,0.0,0,0.0,0.0
2019-10-15 22:15:00,0.277,0.277,12.6,0.0,0,0.0,0.0
2019-10-15 22:30:00,0.275,0.275,12.6,0.0,0,0.0,0.0
2019-10-15 22:45:00,0.271,0.271,12.6,0.0,0,0.0,0.0
2019-10-15 23:00:00,0.273,0.273,11.9,0.0,0,0.0,0.0
2019-10-15 23:15:00,0.249,0.249,11.9,0.0,0,0.0,0.0
2019-10-15 23:30:00,0.264,0.264,11.9,0.0,0,0.0,0.0
2019-10-15 23:45:00,0.331,0.331,11.9,0.0,0,0.0,0.0
2019-10-16 00:00:00,0.209,0.209,12.1,0.0,0,0.0,0.0
