timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-07-02 00:00:00,0.084,0.084,20.6,0.0,0,0.0,0.0
2019-07-02 00:15:00,0.084,0.084,20.6,0.0,0,0.0,0.0
2019-07-02 00:30:00,0.084,0.084,20.6,0.0,0,0.0,0.0
2019-07-02 00:45:00,0.16,0.16,20.6,0.0,0,0.0,0.0
2019-07-02 01:00:00,0.18,0.18,19.7,0.0,0,0.0,0.0
2019-07-02 01:15:00,0.129,0.129,19.7,0.0,0,0.0,0.0
2019-07-02 01:30:00,0.093,0.093,19.7,0.0,0,0.0,0.0
2019-07-02 01:45:00,0.154,0.154,19.7,0.0,0,0.0,0.0
2019-07-02 02:00:00,0.174,0.174,19.2,0.0,0,0.0,0.0
2019-07-02 02:15:00,0.241,0.241,19.2,0.0,0,0.0,0.0
2019-07-02 02:30:00,0.203,0.203,19.2,0.0,0,0.0,0.0
2019-07-02 02:45:00,0.083,0.083,19.2,0.0,0,0.0,0.0
2019-07-02 03:00:00,0.083,0.083,18.7,0.0,0,0.0,0.0
2019-07-02 03:15:00,0.083,0.083,18.7,0.0,0,0.0,0.0
2019-07-02 03:30:00,0.155,0.155,18.7,0.0,0,0.0,0.0
2019-07-02 03:45:00,0.189,0.189,18.7,0.0,0,0.0,0.0
2019-07-02 04:00:00,0.189,0.189,18.8,0.0,0,0.0,0.0
2019-07-02 04:15:00,0.119,0.119,18.8,0.0,0,0.0,0.0
2019-07-02 04:30:00,0.188,0.188,18.8,0.0,0,0.0,0.0
2019-07-02 04:45:00,0.398,0.398,18.8,0.0,0,0.0,0.0
2019-07-02 05:00:00,0.774,0.774,19.2,0.0,0,0.0,0.0
2019-07-02 05:15:00,0.684,0.684,19.2,0.0,0,0.0,0.0
2019-07-02 05:30:00,0.7929999999999999,0.7929999999999999,19.2,0.0,0,0.0,0.0
2019-07-02 05:45:00,0.578,0.578,19.2,0.0,0,0.0,0.0
2019-07-02 06:00:00,0.717,0.717,20.6,0.0,0,0.0,0.0
2019-07-02 06:15:00,0.749,0.749,20.6,0.0,0,0.0,0.0
2019-07-02 06:30:00,1.105,1.105,20.6,0.0,0,0.0,0.0
2019-07-02 06:45:00,1.2519999999999998,1.2519999999999998,20.6,0.0,0,0.0,0.0
2019-07-02 07:00:00,1.5550000000000002,1.5550000000000002,22.6,0.0,0,0.0,0.0
2019-07-02 07:15:00,2.398,2.398,22.6,0.0,0,0.0,0.0
2019-07-02 07:30:00,3.084,0.5840000000000001,22.6,2.5,1,0.0,2.5
2019-07-02 07:45:00,3.942,1.4420000000000002,22.6,2.5,1,0.0,2.5
2019-07-02 08:00:00,3.712,3.712,24.8,0.0,0,0.0,0.0
2019-07-02 08:15:00,1.968,1.968,24.8,0.0,0,0.0,0.0
2019-07-02 08:30:00,1.122,1.122,24.8,0.0,0,0.0,0.0
2019-07-02 08:45:00,1.608,1.608,24.8,0.0,0,0.0,0.0
2019-07-02 09:00:00,1.325,1.325,26.8,0.0,0,0.0,0.0
2019-07-02 09:15:00,1.51,1.51,26.8,0.0,0,0.0,0.0
2019-07-02 09:30:00,3.413,3.413,26.8,0.0,0,0.0,0.0
