timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2014-08-01,0.306,0.306,25.9,0.0,0,0.0,0.0
2014-08-01 00:15:00,0.324,0.324,25.625,0.0,0,0.0,0.0
2014-08-01 00:30:00,0.35,0.35,25.35,0.0,0,0.0,0.0
2014-08-01 00:45:00,0.4,0.4,25.075,0.0,0,0.0,0.0
2014-08-01 01:00:00,0.367,0.367,24.8,0.0,0,0.0,0.0
2014-08-01 01:15:00,0.318,0.318,24.625,0.0,0,0.0,0.0
2014-08-01 01:30:00,0.312,0.312,24.450000000000003,0.0,0,0.0,0.0
2014-08-01 01:45:00,0.355,0.355,24.275,0.0,0,0.0,0.0
2014-08-01 02:00:00,0.42,0.42,24.1,0.0,0,0.0,0.0
2014-08-01 02:15:00,0.333,0.333,23.85,0.0,0,0.0,0.0
2014-08-01 02:30:00,0.312,0.312,23.6,0.0,0,0.0,0.0
2014-08-01 02:45:00,0.303,0.303,23.35,0.0,0,0.0,0.0
2014-08-01 03:00:00,0.384,0.384,23.1,0.0,0,0.0,0.0
2014-08-01 03:15:00,0.409,0.409,22.9,0.0,0,0.0,0.0
2014-08-01 03:30:00,0.281,0.281,22.700000000000003,0.0,0,0.0,0.0
2014-08-01 03:45:00,0.28,0.28,22.5,0.0,0,0.0,0.0
2014-08-01 04:00:00,0.325,0.325,22.3,0.0,0,0.0,0.0
2014-08-01 04:15:00,0.397,0.397,22.2,0.0,0,0.0,0.0
2014-08-01 04:30:00,0.347,0.347,22.1,0.0,0,0.0,0.0
2014-08-01 04:45:00,0.393,0.393,22.0,0.0,0,0.0,0.0
2014-08-01 05:00:00,0.466,0.466,21.9,0.0,0,0.0,0.0
2014-08-01 05:15:00,0.333,0.333,21.775,0.0,0,0.0,0.0
2014-08-01 05:30:00,0.396,0.396,21.65,0.0,0,0.0,0.0
2014-08-01 05:45:00,0.34,0.34,21.525,0.0,0,0.0,0.0
2014-08-01 06:00:00,0.285,0.285,21.4,0.0,0,0.0,0.0
2014-08-01 06:15:00,0.285,0.285,20.95,0.0,0,0.0,0.0
2014-08-01 06:30:00,0.341,0.341,20.5,0.0,0,0.0,0.0
2014-08-01 06:45:00,0.393,0.393,20.05,0.0,0,0.0,0.0
2014-08-01 07:00:00,0.325,0.325,19.6,0.0,0,0.0,0.0
2014-08-01 07:15:00,0.284,0.284,19.575000000000003,0.0,0,0.0,0.0
2014-08-01 07:30:00,0.284,0.284,19.55,0.0,0,0.0,0.0
2014-08-01 07:45:00,0.356,0.356,19.525,0.0,0,0.0,0.0
2014-08-01 08:00:00,0.391,0.391,19.5,0.0,0,0.0,0.0
2014-08-01 08:15:00,0.302,0.302,19.475,0.0,0,0.0,0.0
2014-08-01 08:30:00,0.283,0.283,19.45,0.0,0,0.0,0.0
2014-08-01 08:45:00,0.375,0.375,19.424999999999997,0.0,0,0.0,0.0
2014-08-01 09:00:00,1.98,1.98,19.4,0.0,0,0.893,0.0
2014-08-01 09:15:00,2.466,2.466,19.375,0.0,0,1.307,0.0
2014-08-01 09:30:00,2.388,2.388,19.35,0.0,0,1.322,0.0
2014-08-01 09:45:00,2.289,2.289,19.325,0.0,0,1.31,0.0
2014-08-01 10:00:00,1.202,1.202,19.3,0.0,0,0.273,0.0
2014-08-01 10:15:00,1.0,1.0,19.25,0.0,0,0.0,0.0
2014-08-01 10:30:00,0.762,0.762,19.200000000000003,0.0,0,0.0,0.0
2014-08-01 10:45:00,0.671,0.671,19.15,0.0,0,0.0,0.0
2014-08-01 11:00:00,0.369,0.369,19.1,0.0,0,0.0,0.0
2014-08-01 11:15:00,0.264,0.264,19.05,0.0,0,0.0,0.0
2014-08-01 11:30:00,0.257,0.257,19.0,0.0,0,0.0,0.0
2014-08-01 11:45:00,0.282,0.282,18.95,0.0,0,0.0,0.0
2014-08-01 12:00:00,0.307,0.307,18.9,0.0,0,0.0,0.0
2014-08-01 12:15:00,0.335,0.335,18.9,0.0,0,0.0,0.0
2014-08-01 12:30:00,0.416,0.416,18.9,0.0,0,0.0,0.0
2014-08-01 12:45:00,0.338,0.338,18.9,0.0,0,0.0,0.0
2014-08-01 13:00:00,0.3,0.3,18.9,0.0,0,0.0,0.0
2014-08-01 13:15:00,0.298,0.298,18.975,0.0,0,0.0,0.0
2014-08-01 13:30:00,0.493,0.493,19.049999999999997,0.0,0,0.0,0.0
2014-08-01 13:45:00,0.694,0.694,19.125,0.0,0,0.0,0.0
2014-08-01 14:00:00,0.357,0.357,19.2,0.0,0,0.0,0.0
2014-08-01 14:15:00,0.467,0.467,19.5,0.0,0,0.0,0.0
2014-08-01 14:30:00,0.452,0.452,19.799999999999997,0.0,0,0.0,0.0
2014-08-01 14:45:00,0.572,0.572,20.1,0.0,0,0.0,0.0
2014-08-01 15:00:00,0.533,0.533,20.4,0.0,0,0.0,0.0
2014-08-01 15:15:00,0.447,0.447,20.725,0.0,0,0.0,0.0
2014-08-01 15:30:00,0.444,0.444,21.049999999999997,0.0,0,0.0,0.0
2014-08-01 15:45:00,0.488,0.488,21.375,0.0,0,0.0,0.0
2014-08-01 16:00:00,0.492,0.492,21.7,0.0,0,0.0,0.0
2014-08-01 16:15:00,0.405,0.405,22.075,0.0,0,0.0,0.0
2014-08-01 16:30:00,0.304,0.304,22.45,0.0,0,0.0,0.0
2014-08-01 16:45:00,0.315,0.315,22.825,0.0,0,0.0,0.0
2014-08-01 17:00:00,0.338,0.338,23.2,0.0,0,0.0,0.0
2014-08-01 17:15:00,0.417,0.417,23.575,0.0,0,0.0,0.0
2014-08-01 17:30:00,0.402,0.402,23.95,0.0,0,0.0,0.0
2014-08-01 17:45:00,0.29,0.29,24.325,0.0,0,0.0,0.0
2014-08-01 18:00:00,0.249,0.249,24.7,0.0,0,0.0,0.0
2014-08-01 18:15:00,0.181,0.181,24.75,0.0,0,0.0,0.0
2014-08-01 18:30:00,0.298,0.298,24.799999999999997,0.0,0,0.0,0.0
2014-08-01 18:45:00,0.302,0.302,24.85,0.0,0,0.0,0.0
2014-08-01 19:00:00,0.314,0.314,24.9,0.0,0,0.0,0.0
2014-08-01 19:15:00,0.302,0.302,25.125,0.0,0,0.0,0.0
2014-08-01 19:30:00,0.297,0.297,25.35,0.0,0,0.0,0.0
2014-08-01 19:45:00,0.507,0.507,25.575,0.0,0,0.0,0.0
2014-08-01 20:00:00,0.516,0.016000000000000014,25.8,0.5,1,0.0,0.5
2014-08-01 20:15:00,0.39,0.39,25.95,0.0,0,0.0,0.0
2014-08-01 20:30:00,0.251,0.251,26.1,0.0,0,0.0,0.0
2014-08-01 20:45:00,0.176,0.176,26.25,0.0,0,0.0,0.0
2014-08-01 21:00:00,0.253,0.253,26.4,0.0,0,0.0,0.0
2014-08-01 21:15:00,0.356,0.356,26.4,0.0,0,0.0,0.0
2014-08-01 21:30:00,0.469,0.469,26.4,0.0,0,0.0,0.0
2014-08-01 21:45:00,0.488,0.488,26.4,0.0,0,0.0,0.0
2014-08-01 22:00:00,0.426,0.426,26.4,0.0,0,0.0,0.0
2014-08-01 22:15:00,0.403,0.403,26.275,0.0,0,0.0,0.0
2014-08-01 22:30:00,0.482,0.482,26.15,0.0,0,0.0,0.0
2014-08-01 22:45:00,0.473,0.473,26.025,0.0,0,0.0,0.0
2014-08-01 23:00:00,0.488,0.488,25.9,0.0,0,0.0,0.0
2014-08-01 23:15:00,0.489,0.489,25.825,0.0,0,0.0,0.0
2014-08-01 23:30:00,0.47,0.47,25.75,0.0,0,0.0,0.0
2014-08-01 23:45:00,0.535,0.535,25.675,0.0,0,0.0,0.0
2014-08-02,0.552,0.552,25.6,0.0,0,0.0,0.0
2014-08-02 00:15:00,0.547,0.547,25.425,0.0,0,0.0,0.0
2014-08-02 00:30:00,0.479,0.479,25.25,0.0,0,0.0,0.0
2014-08-02 00:45:00,0.438,0.438,25.075,0.0,0,0.0,0.0
2014-08-02 01:00:00,0.42,0.42,24.9,0.0,0,0.0,0.0
2014-08-02 01:15:00,0.42,0.42,24.6,0.0,0,0.0,0.0
2014-08-02 01:30:00,0.434,0.434,24.299999999999997,0.0,0,0.0,0.0
2014-08-02 01:45:00,0.432,0.432,24.0,0.0,0,0.0,0.0
2014-08-02 02:00:00,0.374,0.374,23.7,0.0,0,0.0,0.0
2014-08-02 02:15:00,0.329,0.329,23.425,0.0,0,0.0,0.0
2014-08-02 02:30:00,0.326,0.326,23.15,0.0,0,0.0,0.0
2014-08-02 02:45:00,0.403,0.403,22.875,0.0,0,0.0,0.0
2014-08-02 03:00:00,0.434,0.434,22.6,0.0,0,0.0,0.0
2014-08-02 03:15:00,0.429,0.429,22.425,0.0,0,0.0,0.0
2014-08-02 03:30:00,0.434,0.434,22.25,0.0,0,0.0,0.0
2014-08-02 03:45:00,0.447,0.447,22.075,0.0,0,0.0,0.0
2014-08-02 04:00:00,0.442,0.442,21.9,0.0,0,0.0,0.0
2014-08-02 04:15:00,0.536,0.536,21.75,0.0,0,0.0,0.0
2014-08-02 04:30:00,0.544,0.544,21.6,0.0,0,0.0,0.0
2014-08-02 04:45:00,0.543,0.543,21.45,0.0,0,0.0,0.0
2014-08-02 05:00:00,0.524,0.524,21.3,0.0,0,0.0,0.0
2014-08-02 05:15:00,0.522,0.522,21.225,0.0,0,0.0,0.0
2014-08-02 05:30:00,0.592,0.592,21.15,0.0,0,0.0,0.0
2014-08-02 05:45:00,0.678,0.678,21.075,0.0,0,0.0,0.0
2014-08-02 06:00:00,0.626,0.626,21.0,0.0,0,0.0,0.0
2014-08-02 06:15:00,0.583,0.583,20.825,0.0,0,0.0,0.0
2014-08-02 06:30:00,0.532,0.532,20.65,0.0,0,0.0,0.0
2014-08-02 06:45:00,0.479,0.479,20.475,0.0,0,0.0,0.0
2014-08-02 07:00:00,0.479,0.479,20.3,0.0,0,0.0,0.0
2014-08-02 07:15:00,0.652,0.652,20.25,0.0,0,0.0,0.0
2014-08-02 07:30:00,0.703,0.703,20.200000000000003,0.0,0,0.0,0.0
2014-08-02 07:45:00,0.696,0.696,20.15,0.0,0,0.0,0.0
2014-08-02 08:00:00,0.692,0.692,20.1,0.0,0,0.0,0.0
2014-08-02 08:15:00,0.609,0.609,20.025,0.0,0,0.0,0.0
2014-08-02 08:30:00,0.55,0.55,19.950000000000003,0.0,0,0.0,0.0
2014-08-02 08:45:00,0.48,0.48,19.875,0.0,0,0.0,0.0
2014-08-02 09:00:00,0.58,0.58,19.8,0.0,0,0.0,0.0
2014-08-02 09:15:00,0.586,0.586,19.725,0.0,0,0.0,0.0
2014-08-02 09:30:00,0.584,0.584,19.65,0.0,0,0.0,0.0
2014-08-02 09:45:00,0.613,0.613,19.575,0.0,0,0.0,0.0
2014-08-02 10:00:00,0.638,0.638,19.5,0.0,0,0.0,0.0
2014-08-02 10:15:00,0.841,0.841,19.475,0.0,0,0.0,0.0
2014-08-02 10:30:00,0.631,0.631,19.45,0.0,0,0.0,0.0
2014-08-02 10:45:00,0.726,0.726,19.424999999999997,0.0,0,0.0,0.0
2014-08-02 11:00:00,0.714,0.714,19.4,0.0,0,0.0,0.0
2014-08-02 11:15:00,0.712,0.712,19.4,0.0,0,0.0,0.0
2014-08-02 11:30:00,0.662,0.662,19.4,0.0,0,0.0,0.0
2014-08-02 11:45:00,0.526,0.526,19.4,0.0,0,0.0,0.0
