timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2014-08-01,0.209,0.209,25.9,0.0,0,0.0,0.0
2014-08-01 00:15:00,0.174,0.174,25.625,0.0,0,0.0,0.0
2014-08-01 00:30:00,1.201,0.7010000000000001,25.35,0.5,1,0.834,0.5
2014-08-01 00:45:00,0.709,0.20899999999999996,25.075,0.5,1,0.35,0.5
2014-08-01 01:00:00,0.207,0.207,24.8,0.0,0,0.0,0.0
2014-08-01 01:15:00,0.185,0.185,24.625,0.0,0,0.0,0.0
2014-08-01 01:30:00,0.252,0.252,24.450000000000003,0.0,0,0.082,0.0
2014-08-01 01:45:00,1.67,0.16999999999999993,24.275,1.5,1,1.127,1.5
2014-08-01 02:00:00,0.205,0.205,24.1,0.0,0,0.0,0.0
2014-08-01 02:15:00,0.165,0.165,23.85,0.0,0,0.0,0.0
2014-08-01 02:30:00,0.174,0.174,23.6,0.0,0,0.0,0.0
2014-08-01 02:45:00,0.211,0.211,23.35,0.0,0,0.0,0.0
2014-08-01 03:00:00,1.728,0.22799999999999998,23.1,1.5,1,1.181,1.5
2014-08-01 03:15:00,0.13,0.13,22.9,0.0,0,0.0,0.0
2014-08-01 03:30:00,0.214,0.214,22.700000000000003,0.0,0,0.0,0.0
2014-08-01 03:45:00,0.206,0.206,22.5,0.0,0,0.0,0.0
2014-08-01 04:00:00,0.17,0.17,22.3,0.0,0,0.0,0.0
2014-08-01 04:15:00,0.158,0.158,22.2,0.0,0,0.0,0.0
2014-08-01 04:30:00,0.815,0.31499999999999995,22.1,0.5,1,0.483,0.5
2014-08-01 04:45:00,1.169,0.669,22.0,0.5,1,0.729,0.5
2014-08-01 05:00:00,0.196,0.196,21.9,0.0,0,0.0,0.0
2014-08-01 05:15:00,0.201,0.201,21.775,0.0,0,0.0,0.0
2014-08-01 05:30:00,0.21,0.21,21.65,0.0,0,0.0,0.0
2014-08-01 05:45:00,0.231,0.231,21.525,0.0,0,0.0,0.0
2014-08-01 06:00:00,0.185,0.185,21.4,0.0,0,0.0,0.0
2014-08-01 06:15:00,0.244,0.244,20.95,0.0,0,0.0,0.0
2014-08-01 06:30:00,1.621,1.621,20.5,0.0,0,1.093,0.0
2014-08-01 06:45:00,0.523,0.523,20.05,0.0,0,0.0,0.0
2014-08-01 07:00:00,0.93,0.93,19.6,0.0,0,0.308,0.0
2014-08-01 07:15:00,1.622,1.622,19.575000000000003,0.0,0,0.804,0.0
2014-08-01 07:30:00,0.503,0.503,19.55,0.0,0,0.0,0.0
2014-08-01 07:45:00,0.224,0.224,19.525,0.0,0,0.0,0.0
2014-08-01 08:00:00,0.163,0.163,19.5,0.0,0,0.0,0.0
2014-08-01 08:15:00,0.213,0.213,19.475,0.0,0,0.0,0.0
2014-08-01 08:30:00,0.204,0.204,19.45,0.0,0,0.0,0.0
