timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2015-08-01,0.362,0.362,24.4,0.0,0,0.0,0.0
2015-08-01 00:15:00,0.278,0.278,24.15,0.0,0,0.0,0.0
2015-08-01 00:30:00,0.252,0.252,23.9,0.0,0,0.0,0.0
2015-08-01 00:45:00,0.188,0.188,23.65,0.0,0,0.0,0.0
2015-08-01 01:00:00,0.288,0.288,23.4,0.0,0,0.0,0.0
2015-08-01 01:15:00,0.325,0.325,23.1,0.0,0,0.0,0.0
2015-08-01 01:30:00,0.304,0.304,22.799999999999997,0.0,0,0.0,0.0
2015-08-01 01:45:00,0.206,0.206,22.5,0.0,0,0.0,0.0
2015-08-01 02:00:00,0.192,0.192,22.2,0.0,0,0.0,0.0
2015-08-01 02:15:00,0.242,0.242,21.975,0.0,0,0.0,0.0
2015-08-01 02:30:00,0.304,0.304,21.75,0.0,0,0.0,0.0
2015-08-01 02:45:00,0.228,0.228,21.525,0.0,0,0.0,0.0
2015-08-01 03:00:00,0.192,0.192,21.3,0.0,0,0.0,0.0
2015-08-01 03:15:00,0.213,0.213,21.15,0.0,0,0.0,0.0
2015-08-01 03:30:00,0.302,0.302,21.0,0.0,0,0.0,0.0
2015-08-01 03:45:00,0.238,0.238,20.85,0.0,0,0.0,0.0
2015-08-01 04:00:00,0.187,0.187,20.7,0.0,0,0.0,0.0
2015-08-01 04:15:00,0.2,0.2,20.625,0.0,0,0.0,0.0
2015-08-01 04:30:00,0.3,0.3,20.549999999999997,0.0,0,0.0,0.0
2015-08-01 04:45:00,0.237,0.237,20.475,0.0,0,0.0,0.0
2015-08-01 05:00:00,0.185,0.185,20.4,0.0,0,0.0,0.0
2015-08-01 05:15:00,0.191,0.191,20.424999999999997,0.0,0,0.0,0.0
2015-08-01 05:30:00,0.301,0.301,20.45,0.0,0,0.0,0.0
2015-08-01 05:45:00,0.243,0.243,20.475,0.0,0,0.0,0.0
2015-08-01 06:00:00,0.186,0.186,20.5,0.0,0,0.0,0.0
2015-08-01 06:15:00,0.189,0.189,20.275,0.0,0,0.0,0.0
2015-08-01 06:30:00,0.288,0.288,20.05,0.0,0,0.0,0.0
2015-08-01 06:45:00,0.258,0.258,19.825000000000003,0.0,0,0.0,0.0
2015-08-01 07:00:00,0.185,0.185,19.6,0.0,0,0.0,0.0
2015-08-01 07:15:00,0.188,0.188,19.55,0.0,0,0.0,0.0
2015-08-01 07:30:00,0.267,0.267,19.5,0.0,0,0.0,0.0
2015-08-01 07:45:00,0.288,0.288,19.45,0.0,0,0.0,0.0
2015-08-01 08:00:00,0.185,0.185,19.4,0.0,0,0.0,0.0
2015-08-01 08:15:00,0.396,0.396,19.35,0.0,0,0.0,0.0
2015-08-01 08:30:00,0.284,0.284,19.299999999999997,0.0,0,0.0,0.0
2015-08-01 08:45:00,0.327,0.327,19.25,0.0,0,0.0,0.0
2015-08-01 09:00:00,0.231,0.231,19.2,0.0,0,0.0,0.0
2015-08-01 09:15:00,0.213,0.213,19.125,0.0,0,0.0,0.0
2015-08-01 09:30:00,0.24,0.24,19.049999999999997,0.0,0,0.0,0.0
2015-08-01 09:45:00,0.339,0.339,18.975,0.0,0,0.0,0.0
2015-08-01 10:00:00,0.376,0.376,18.9,0.0,0,0.0,0.0
2015-08-01 10:15:00,0.779,0.779,18.875,0.0,0,0.0,0.0
2015-08-01 10:30:00,0.854,0.854,18.85,0.0,0,0.0,0.0
2015-08-01 10:45:00,0.429,0.429,18.825,0.0,0,0.0,0.0
