timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2014-07-01,0.363,0.363,22.4,0.0,0,0.0,0.0
2014-07-01 00:15:00,0.303,0.303,22.25,0.0,0,0.0,0.0
2014-07-01 00:30:00,0.187,0.187,22.1,0.0,0,0.0,0.0
2014-07-01 00:45:00,0.177,0.177,21.95,0.0,0,0.0,0.0
2014-07-01 01:00:00,0.174,0.174,21.8,0.0,0,0.0,0.0
2014-07-01 01:15:00,0.265,0.265,21.55,0.0,0,0.0,0.0
2014-07-01 01:30:00,0.275,0.275,21.3,0.0,0,0.0,0.0
2014-07-01 01:45:00,0.239,0.239,21.05,0.0,0,0.0,0.0
2014-07-01 02:00:00,0.166,0.166,20.8,0.0,0,0.0,0.0
2014-07-01 02:15:00,0.175,0.175,20.5,0.0,0,0.0,0.0
2014-07-01 02:30:00,0.173,0.173,20.200000000000003,0.0,0,0.0,0.0
2014-07-01 02:45:00,0.282,0.282,19.9,0.0,0,0.0,0.0
2014-07-01 03:00:00,0.268,0.268,19.6,0.0,0,0.0,0.0
2014-07-01 03:15:00,0.194,0.194,19.4,0.0,0,0.0,0.0
2014-07-01 03:30:00,0.168,0.168,19.200000000000003,0.0,0,0.0,0.0
2014-07-01 03:45:00,0.168,0.168,19.0,0.0,0,0.0,0.0
2014-07-01 04:00:00,0.232,0.232,18.8,0.0,0,0.0,0.0
2014-07-01 04:15:00,0.276,0.276,18.675,0.0,0,0.0,0.0
2014-07-01 04:30:00,0.271,0.271,18.55,0.0,0,0.0,0.0
2014-07-01 04:45:00,0.278,0.278,18.425,0.0,0,0.0,0.0
2014-07-01 05:00:00,0.459,0.459,18.3,0.0,0,0.0,0.0
2014-07-01 05:15:00,0.422,0.422,18.25,0.0,0,0.0,0.0
2014-07-01 05:30:00,0.393,0.393,18.200000000000003,0.0,0,0.0,0.0
2014-07-01 05:45:00,0.397,0.397,18.15,0.0,0,0.0,0.0
2014-07-01 06:00:00,0.343,0.343,18.1,0.0,0,0.0,0.0
2014-07-01 06:15:00,0.287,0.287,17.825000000000003,0.0,0,0.0,0.0
2014-07-01 06:30:00,0.287,0.287,17.55,0.0,0,0.0,0.0
2014-07-01 06:45:00,0.329,0.329,17.275,0.0,0,0.0,0.0
2014-07-01 07:00:00,0.396,0.396,17.0,0.0,0,0.0,0.0
2014-07-01 07:15:00,0.312,0.312,17.0,0.0,0,0.0,0.0
2014-07-01 07:30:00,0.162,0.162,17.0,0.0,0,0.0,0.0
2014-07-01 07:45:00,0.162,0.162,17.0,0.0,0,0.0,0.0
2014-07-01 08:00:00,0.162,0.162,17.0,0.0,0,0.0,0.0
2014-07-01 08:15:00,0.275,0.275,16.925,0.0,0,0.0,0.0
2014-07-01 08:30:00,0.267,0.267,16.85,0.0,0,0.0,0.0
2014-07-01 08:45:00,0.2,0.2,16.775,0.0,0,0.0,0.0
2014-07-01 09:00:00,0.167,0.167,16.7,0.0,0,0.0,0.0
2014-07-01 09:15:00,0.164,0.164,16.675,0.0,0,0.0,0.0
2014-07-01 09:30:00,0.24,0.24,16.65,0.0,0,0.0,0.0
2014-07-01 09:45:00,0.271,0.271,16.625,0.0,0,0.0,0.0
2014-07-01 10:00:00,0.221,0.221,16.6,0.0,0,0.0,0.0
2014-07-01 10:15:00,0.162,0.162,16.6,0.0,0,0.0,0.0
2014-07-01 10:30:00,0.163,0.163,16.6,0.0,0,0.0,0.0
2014-07-01 10:45:00,0.202,0.202,16.6,0.0,0,0.0,0.0
2014-07-01 11:00:00,0.276,0.276,16.6,0.0,0,0.0,0.0
2014-07-01 11:15:00,0.257,0.257,16.55,0.0,0,0.0,0.0
2014-07-01 11:30:00,0.164,0.164,16.5,0.0,0,0.0,0.0
2014-07-01 11:45:00,0.164,0.164,16.45,0.0,0,0.0,0.0
2014-07-01 12:00:00,0.163,0.163,16.4,0.0,0,0.0,0.0
2014-07-01 12:15:00,0.28,0.28,16.4,0.0,0,0.0,0.0
2014-07-01 12:30:00,0.29,0.29,16.4,0.0,0,0.0,0.0
2014-07-01 12:45:00,0.226,0.226,16.4,0.0,0,0.0,0.0
2014-07-01 13:00:00,0.167,0.167,16.4,0.0,0,0.0,0.0
2014-07-01 13:15:00,0.163,0.163,16.599999999999998,0.0,0,0.0,0.0
2014-07-01 13:30:00,0.251,0.251,16.799999999999997,0.0,0,0.0,0.0
2014-07-01 13:45:00,0.27,0.27,17.0,0.0,0,0.0,0.0
2014-07-01 14:00:00,0.228,0.228,17.2,0.0,0,0.0,0.0
2014-07-01 14:15:00,0.163,0.163,17.45,0.0,0,0.0,0.0
2014-07-01 14:30:00,0.163,0.163,17.7,0.0,0,0.0,0.0
2014-07-01 14:45:00,0.193,0.193,17.95,0.0,0,0.0,0.0
2014-07-01 15:00:00,0.277,0.277,18.2,0.0,0,0.0,0.0
2014-07-01 15:15:00,0.341,0.341,18.525,0.0,0,0.0,0.0
2014-07-01 15:30:00,0.198,0.198,18.85,0.0,0,0.0,0.0
2014-07-01 15:45:00,0.193,0.193,19.175,0.0,0,0.0,0.0
2014-07-01 16:00:00,0.196,0.196,19.5,0.0,0,0.0,0.0
2014-07-01 16:15:00,0.307,0.307,19.85,0.0,0,0.0,0.0
2014-07-01 16:30:00,0.306,0.306,20.2,0.0,0,0.0,0.0
2014-07-01 16:45:00,0.256,0.256,20.549999999999997,0.0,0,0.0,0.0
2014-07-01 17:00:00,0.196,0.196,20.9,0.0,0,0.0,0.0
2014-07-01 17:15:00,0.195,0.195,21.25,0.0,0,0.0,0.0
2014-07-01 17:30:00,0.35,0.35,21.6,0.0,0,0.0,0.0
2014-07-01 17:45:00,0.778,0.778,21.95,0.0,0,0.0,0.0
2014-07-01 18:00:00,1.233,0.7330000000000001,22.3,0.5,1,0.0,0.5
2014-07-01 18:15:00,1.361,0.861,22.4,0.5,1,0.001,0.5
2014-07-01 18:30:00,0.737,0.237,22.5,0.5,1,0.0,0.5
2014-07-01 18:45:00,0.759,0.259,22.6,0.5,1,0.0,0.5
2014-07-01 19:00:00,0.832,0.33199999999999996,22.7,0.5,1,0.0,0.5
2014-07-01 19:15:00,0.904,0.404,22.85,0.5,1,0.0,0.5
2014-07-01 19:30:00,0.705,0.20499999999999996,23.0,0.5,1,0.0,0.5
2014-07-01 19:45:00,0.61,0.10999999999999999,23.15,0.5,1,0.0,0.5
2014-07-01 20:00:00,0.694,0.694,23.3,0.0,0,0.0,0.0
2014-07-01 20:15:00,0.588,0.588,23.35,0.0,0,0.0,0.0
2014-07-01 20:30:00,0.556,0.556,23.4,0.0,0,0.0,0.0
2014-07-01 20:45:00,0.605,0.10499999999999998,23.45,0.5,1,0.0,0.5
2014-07-01 21:00:00,0.564,0.06399999999999995,23.5,0.5,1,0.0,0.5
2014-07-01 21:15:00,0.489,0.489,23.475,0.0,0,0.0,0.0
2014-07-01 21:30:00,0.496,0.496,23.45,0.0,0,0.0,0.0
2014-07-01 21:45:00,0.493,0.493,23.424999999999997,0.0,0,0.0,0.0
2014-07-01 22:00:00,0.64,0.64,23.4,0.0,0,0.0,0.0
2014-07-01 22:15:00,0.892,0.892,23.35,0.0,0,0.0,0.0
2014-07-01 22:30:00,0.807,0.807,23.299999999999997,0.0,0,0.0,0.0
2014-07-01 22:45:00,0.902,0.902,23.25,0.0,0,0.0,0.0
2014-07-01 23:00:00,1.021,0.5209999999999999,23.2,0.5,1,0.0,0.5
2014-07-01 23:15:00,1.11,0.6100000000000001,23.05,0.5,1,0.0,0.5
2014-07-01 23:30:00,0.681,0.681,22.9,0.0,0,0.0,0.0
2014-07-01 23:45:00,0.552,0.552,22.75,0.0,0,0.0,0.0
2014-07-02,0.585,0.585,22.6,0.0,0,0.0,0.0
2014-07-02 00:15:00,0.496,0.496,22.35,0.0,0,0.0,0.0
2014-07-02 00:30:00,0.545,0.545,22.1,0.0,0,0.0,0.0
2014-07-02 00:45:00,0.457,0.457,21.85,0.0,0,0.0,0.0
2014-07-02 01:00:00,0.437,0.437,21.6,0.0,0,0.0,0.0
2014-07-02 01:15:00,0.359,0.359,21.3,0.0,0,0.0,0.0
2014-07-02 01:30:00,0.411,0.411,21.0,0.0,0,0.0,0.0
2014-07-02 01:45:00,0.41,0.41,20.7,0.0,0,0.0,0.0
2014-07-02 02:00:00,0.32,0.32,20.4,0.0,0,0.0,0.0
2014-07-02 02:15:00,0.321,0.321,20.1,0.0,0,0.0,0.0
2014-07-02 02:30:00,0.321,0.321,19.799999999999997,0.0,0,0.0,0.0
2014-07-02 02:45:00,0.426,0.426,19.5,0.0,0,0.0,0.0
2014-07-02 03:00:00,0.371,0.371,19.2,0.0,0,0.0,0.0
2014-07-02 03:15:00,0.32,0.32,19.025,0.0,0,0.0,0.0
2014-07-02 03:30:00,0.32,0.32,18.85,0.0,0,0.0,0.0
2014-07-02 03:45:00,0.352,0.352,18.675,0.0,0,0.0,0.0
2014-07-02 04:00:00,0.431,0.431,18.5,0.0,0,0.0,0.0
2014-07-02 04:15:00,0.327,0.327,18.425,0.0,0,0.0,0.0
2014-07-02 04:30:00,0.318,0.318,18.35,0.0,0,0.0,0.0
2014-07-02 04:45:00,0.462,0.462,18.275,0.0,0,0.0,0.0
2014-07-02 05:00:00,0.602,0.602,18.2,0.0,0,0.0,0.0
2014-07-02 05:15:00,0.53,0.53,18.2,0.0,0,0.0,0.0
2014-07-02 05:30:00,0.442,0.442,18.2,0.0,0,0.0,0.0
2014-07-02 05:45:00,0.411,0.411,18.2,0.0,0,0.0,0.0
2014-07-02 06:00:00,0.407,0.407,18.2,0.0,0,0.0,0.0
2014-07-02 06:15:00,0.329,0.329,18.0,0.0,0,0.0,0.0
2014-07-02 06:30:00,0.194,0.194,17.799999999999997,0.0,0,0.0,0.0
2014-07-02 06:45:00,0.161,0.161,17.599999999999998,0.0,0,0.0,0.0
2014-07-02 07:00:00,0.161,0.161,17.4,0.0,0,0.0,0.0
2014-07-02 07:15:00,0.216,0.216,17.375,0.0,0,0.0,0.0
2014-07-02 07:30:00,0.264,0.264,17.35,0.0,0,0.0,0.0
2014-07-02 07:45:00,0.161,0.161,17.325,0.0,0,0.0,0.0
2014-07-02 08:00:00,0.162,0.162,17.3,0.0,0,0.0,0.0
2014-07-02 08:15:00,0.162,0.162,17.275,0.0,0,0.0,0.0
2014-07-02 08:30:00,0.258,0.258,17.25,0.0,0,0.0,0.0
2014-07-02 08:45:00,0.222,0.222,17.225,0.0,0,0.0,0.0
2014-07-02 09:00:00,0.248,0.248,17.2,0.0,0,0.0,0.0
2014-07-02 09:15:00,0.301,0.301,17.15,0.0,0,0.0,0.0
2014-07-02 09:30:00,0.333,0.333,17.1,0.0,0,0.0,0.0
2014-07-02 09:45:00,0.414,0.414,17.05,0.0,0,0.0,0.0
2014-07-02 10:00:00,0.332,0.332,17.0,0.0,0,0.0,0.0
2014-07-02 10:15:00,0.289,0.289,16.95,0.0,0,0.0,0.0
2014-07-02 10:30:00,0.286,0.286,16.9,0.0,0,0.0,0.0
2014-07-02 10:45:00,0.347,0.347,16.85,0.0,0,0.0,0.0
2014-07-02 11:00:00,0.391,0.391,16.8,0.0,0,0.0,0.0
2014-07-02 11:15:00,0.294,0.294,16.775,0.0,0,0.0,0.0
2014-07-02 11:30:00,0.281,0.281,16.75,0.0,0,0.0,0.0
2014-07-02 11:45:00,0.281,0.281,16.725,0.0,0,0.0,0.0
2014-07-02 12:00:00,0.376,0.376,16.7,0.0,0,0.0,0.0
